,brown-haired,light brown,blond,red hair,black
woman225photo6,0.12,0.27,0.55,,0.06
woman227photo2,0.34095238095238095,0.2704761904761905,0.24761904761904763,0.03619047619047619,0.10476190476190476
woman227photo5,0.2422680412371134,0.3788659793814433,0.17783505154639176,,0.20103092783505155
woman228photo0,0.10687022900763359,0.2900763358778626,0.5343511450381679,,0.06870229007633588
woman229photo0,0.022851919561243144,0.1910420475319927,0.5941499085923218,0.17321755027422303,0.018738574040219377
woman229photo2,,,,,
woman229photo5,0.026845637583892617,0.1610738255033557,0.7919463087248322,,0.020134228187919462
woman229photo6,,,,,
woman230photo0,,,,,
woman230photo3,0.042789223454833596,0.23560486001056524,0.5821447437929212,0.12414157422081352,0.01531959852086635
woman232photo1,0.08670520231213873,0.39980732177263967,0.4983943481053308,,0.015093127809890815
woman232photo2,0.07142857142857142,0.11538461538461539,0.7335164835164835,0.04120879120879121,0.038461538461538464
woman233photo0,0.08369098712446352,0.259656652360515,0.194206008583691,0.44742489270386265,0.015021459227467811
woman233photo1,0.23471959672337744,0.45652173913043476,0.03938248267170762,0.24417139256458728,0.02520478890989288
woman234photo0,0.2,0.24,0.52,,0.04
woman234photo1,0.28378378378378377,0.12162162162162163,0.36936936936936937,0.0015015015015015015,0.22372372372372373
woman234photo2,0.19518837948252382,0.16568315932818883,0.5869269178393101,,0.05220154334997731
woman234photo3,0.3303964757709251,0.2026431718061674,0.11784140969162996,0.003303964757709251,0.3458149779735683
woman234photo6,0.06153846153846154,0.18461538461538463,0.6307692307692307,,0.12307692307692308
woman234photo7,0.4275092936802974,0.1412639405204461,0.19330855018587362,,0.2379182156133829
woman236photo2,0.05614973262032086,0.1270053475935829,0.7393048128342246,0.03074866310160428,0.04679144385026738
woman237photo0,0.3164983164983165,0.30303030303030304,0.31986531986531985,,0.06060606060606061
woman237photo1,0.2558139534883721,0.27906976744186046,0.38372093023255816,,0.08139534883720931
woman237photo4,0.2410028305701577,0.15608572583906186,0.4023453295592398,,0.20056611403154065
woman237photo6,0.38880918220946914,0.09182209469153516,0.37733142037302725,,0.14203730272596843
woman240photo1,0.023942537909018357,0.08699122106943336,0.8818834796488427,,0.007182761372705506
woman240photo8,0.16269284712482468,0.21248246844319776,0.5953716690042076,0.001402524544179523,0.028050490883590462
woman241photo2,,,,,
woman242photo0,,,,,
woman242photo1,0.11224090731325773,0.10324599139616739,0.7422761048103246,,0.0422369964802503
woman242photo2,0.3087414755114693,0.1977681339119653,0.23651580905145692,0.14786112833230006,0.10911345319280844
woman242photo5,0.09863945578231292,0.1292517006802721,0.6972789115646258,0.027210884353741496,0.047619047619047616
woman244photo3,0.032910438387137295,0.35724155256877277,0.02575053385253109,0.00025122472051249844,0.5838462504710463
woman245photo0,0.3322550831792976,0.23290203327171904,0.32070240295748614,0.009704251386321626,0.1044362292051756
woman246photo0,0.10787671232876712,0.273972602739726,0.5582191780821918,0.023972602739726026,0.03595890410958904
woman246photo2,0.11873350923482849,0.2559366754617414,0.3544415127528584,0.22867194371152155,0.04221635883905013
woman246photo3,0.04504504504504504,0.0888030888030888,0.8236808236808236,,0.04247104247104247
woman247photo0,,,,,
woman247photo2,,,,,
woman248photo0,0.2225242718446602,0.3079611650485437,0.3025242718446602,0.141747572815534,0.02524271844660194
woman248photo2,0.05272727272727273,0.4290909090909091,0.48363636363636364,,0.034545454545454546
woman248photo7,0.17569546120058566,0.42020497803806733,0.37481698389458273,0.005856515373352855,0.02342606149341142
woman249photo3,0.31216386314223593,0.5557844146927566,0.027577526032726857,,0.10447419613228058
woman249photo4,0.23971777663052832,0.2202718981242471,0.39356393047668214,0.002581311306143521,0.1438650834623989
woman249photo5,0.22015915119363394,0.22546419098143236,0.38461538461538464,0.026525198938992044,0.14323607427055704
woman250photo1,,,,,
woman250photo3,0.1834045584045584,0.18981481481481483,0.5968660968660968,0.005698005698005698,0.024216524216524215
woman251photo1,0.05275498241500586,0.11957796014067995,0.7936694021101993,,0.03399765533411489
woman252photo0,0.29577464788732394,0.2300469483568075,0.38497652582159625,0.028169014084507043,0.06103286384976526
woman252photo2,0.08715742511153601,0.15646908859145953,0.7302421924792861,0.021032504780114723,0.005098789037603569
woman252photo3,0.42020948860135554,0.43930991990141716,0.09858287122612445,0.02341343191620456,0.018484288354898338
woman252photo4,0.24474816502151353,0.10377119716527461,0.6165527714502658,0.012401923563654771,0.022525942799291317
woman252photo6,0.40201936946218836,0.2544817638574078,0.1642283123840923,0.00989078920255512,0.16937976509375643
woman255photo0,0.1012396694214876,0.31528925619834713,0.47665289256198345,0.06466942148760331,0.04214876033057851
woman255photo3,0.4555903866248694,0.322884012539185,0.15673981191222572,0.011494252873563218,0.05329153605015674
woman256photo2,0.40454545454545454,0.16704545454545455,0.24431818181818182,0.12386363636363637,0.060227272727272727
woman256photo3,0.03229398663697105,0.08351893095768374,0.856347438752784,,0.02783964365256125
woman257photo0,0.072265625,0.505859375,0.10546875,0.236328125,0.080078125
woman257photo4,0.25384615384615383,0.3153846153846154,0.36153846153846153,,0.06923076923076923
woman258photo1,0.08130081300813008,0.12195121951219512,0.6829268292682927,,0.11382113821138211
woman258photo2,0.36513242478786323,0.13216765235278993,0.43378760606839806,0.00025713551041398817,0.06865518128053484
woman258photo3,0.2865853658536585,0.2621951219512195,0.17073170731707318,,0.2804878048780488
woman258photo4,0.15845070422535212,0.5669014084507042,0.20774647887323944,,0.06690140845070422
woman258photo5,0.3256880733944954,0.06880733944954129,0.41284403669724773,0.01834862385321101,0.1743119266055046
woman258photo7,0.13333333333333333,0.2777777777777778,0.45555555555555555,0.022222222222222223,0.1111111111111111
woman259photo0,0.2713815789473684,0.5394736842105263,,0.029605263157894735,0.15953947368421054
woman259photo1,0.05673758865248227,0.09929078014184398,0.6631205673758865,0.14184397163120568,0.03900709219858156
woman259photo2,0.2556224899598394,0.1640562248995984,0.5718875502008032,,0.008433734939759036
woman259photo3,0.14893617021276595,0.1276595744680851,0.5531914893617021,,0.1702127659574468
woman261photo0,0.39487179487179486,0.2064102564102564,,0.2987179487179487,0.1
woman261photo4,0.13716814159292035,0.18141592920353983,0.4117373078714485,0.25500698649278064,0.014671634839310665
woman262photo0,,,,,
woman263photo1,0.04487179487179487,0.2724358974358974,0.625,0.009615384615384616,0.04807692307692308
woman263photo2,0.26582278481012656,0.29873417721518986,0.30632911392405066,0.002531645569620253,0.12658227848101267
woman263photo3,0.06870229007633588,0.09541984732824428,0.7938931297709924,,0.04198473282442748
woman264photo0,0.2966666666666667,0.30333333333333334,0.08,0.02,0.3
woman264photo1,,,,,
woman264photo3,0.18305882352941177,0.1312941176470588,0.1971764705882353,0.44941176470588234,0.039058823529411764
woman265photo2,0.2835820895522388,0.27238805970149255,0.27052238805970147,0.007462686567164179,0.166044776119403
woman265photo5,0.026845637583892617,0.06040268456375839,0.06040268456375839,0.7986577181208053,0.053691275167785234
woman265photo6,0.13805104408352667,0.41067285382830626,0.06612529002320186,0.01160092807424594,0.37354988399071926
woman265photo7,0.18973214285714285,0.29910714285714285,0.4575892857142857,0.004464285714285714,0.049107142857142856
woman266photo3,0.07182518359305033,0.3168547375962744,0.6068421995343005,,0.004477879276374709
woman266photo4,0.36486486486486486,0.4189189189189189,0.13513513513513514,0.02252252252252252,0.05855855855855856
woman266photo6,0.07048458149779736,0.23127753303964757,0.45154185022026433,0.21585903083700442,0.030837004405286344
woman268photo0,0.1404615939415795,0.17814641182834476,0.6274792643346556,0.006851785070320952,0.04706094482509917
woman268photo4,0.14248704663212436,0.32124352331606215,0.4948186528497409,,0.04145077720207254
woman268photo5,0.375204448806019,0.16813869807000328,0.17631665031076219,0.2381419692508996,0.042198233562315994
woman269photo0,0.0330672748004561,0.05701254275940707,0.87115165336374,0.010262257696693273,0.028506271379703536
woman269photo1,0.05962059620596206,0.14363143631436315,0.7642276422764228,0.0013550135501355014,0.03116531165311653
woman269photo2,0.03252755065766086,0.33416281549946675,0.6235335940277285,0.00017774617845716317,0.009598293636686812
woman270photo2,0.0990434436030291,0.31925069748903945,0.4732961339178956,0.10083698684734954,0.00757273814268633
woman270photo3,0.10891089108910891,0.22772277227722773,0.41254125412541254,0.1782178217821782,0.07260726072607261
woman271photo1,0.06217616580310881,0.18134715025906736,0.6839378238341969,0.022452504317789293,0.05008635578583765
woman271photo2,0.4473684210526316,0.10526315789473684,0.02631578947368421,,0.42105263157894735
woman271photo4,0.056578947368421055,0.1986842105263158,0.6868421052631579,0.014473684210526316,0.04342105263157895
woman271photo5,0.05500705218617771,0.21015514809590974,0.688293370944993,,0.0465444287729196
woman272photo0,0.04883720930232558,0.04883720930232558,0.0069767441860465115,0.8604651162790697,0.03488372093023256
woman272photo1,0.06265457543281121,0.26957955482275353,0.5762572135201979,0.07254740313272877,0.018961253091508656
woman273photo0,0.20049338416685356,0.1314196008073559,0.3119533527696793,0.02511773940345369,0.3310159228526576
woman273photo1,0.04382929642445214,0.2422145328719723,0.7081891580161477,,0.0057670126874279125
woman274photo0,,,,,
woman274photo7,0.109375,0.1171875,0.6015625,0.125,0.046875
woman275photo0,,,,,
woman275photo2,0.4923913043478261,0.2375,0.1233695652173913,0.034239130434782605,0.1125
woman275photo5,0.31115107913669066,0.3147482014388489,0.3147482014388489,,0.05935251798561151
woman275photo7,0.06200055111600992,0.4356572058418297,0.35326536235877654,0.11215210801873794,0.03692477266464591
woman277photo0,0.05238236164545724,0.08730393607576206,0.8375258952352768,,0.022787807043503996
woman278photo2,0.10567514677103718,0.24070450097847357,0.6007827788649707,,0.05283757338551859
woman278photo3,0.09647887323943662,0.4119718309859155,0.4507042253521127,0.006338028169014085,0.03450704225352113
woman278photo5,,,,,
woman278photo6,0.02696310312204352,0.06007568590350047,0.9006622516556292,,0.01229895931882687
woman279photo1,0.24437299035369775,0.6688102893890675,0.04823151125401929,,0.03858520900321544
woman279photo2,0.4713216957605985,0.38403990024937656,0.11845386533665836,,0.026184538653366583
woman279photo3,0.07096774193548387,0.14838709677419354,0.6967741935483871,,0.08387096774193549
woman279photo4,0.12094763092269327,0.2581047381546135,0.4389027431421446,0.1546134663341646,0.02743142144638404
woman280photo0,0.18627450980392157,0.3284313725490196,0.4549019607843137,,0.030392156862745098
woman280photo1,0.23404255319148937,0.3120567375886525,0.0070921985815602835,0.375886524822695,0.07092198581560284
woman280photo2,,,,,
woman284photo3,0.2037037037037037,0.1111111111111111,0.5925925925925926,,0.09259259259259259
woman284photo5,0.08695652173913043,0.36231884057971014,0.47342995169082125,,0.07729468599033816
woman285photo0,0.17391304347826086,0.17391304347826086,0.6024027459954233,0.0017162471395881006,0.04805491990846682
woman285photo1,0.07675438596491228,0.24780701754385964,0.631578947368421,,0.043859649122807015
woman285photo2,,,,,
woman286photo1,0.050505050505050504,0.10909090909090909,0.8202020202020202,0.00202020202020202,0.01818181818181818
woman286photo2,0.0970231532524807,0.350606394707828,0.5049614112458655,0.02866593164277839,0.018743109151047408
woman286photo3,0.16731517509727625,0.25680933852140075,0.5097276264591439,0.019455252918287938,0.04669260700389105
woman287photo1,0.2972972972972973,0.16216216216216217,0.13513513513513514,0.21621621621621623,0.1891891891891892
woman287photo4,0.07881773399014778,0.24876847290640394,0.6059113300492611,,0.0665024630541872
woman288photo3,0.04201680672268908,0.16596638655462184,0.7310924369747899,,0.06092436974789916
woman289photo3,0.21836228287841192,0.47146401985111663,0.24317617866004962,0.019851116625310174,0.04714640198511166
woman289photo4,,,,,
woman289photo6,0.215210355987055,0.40129449838187703,0.32038834951456313,0.022653721682847898,0.040453074433656956
woman292photo0,0.1111111111111111,0.19444444444444445,0.5625,0.013888888888888888,0.11805555555555555
woman292photo1,,,,,
woman292photo4,0.2837209302325581,0.3325581395348837,0.22325581395348837,,0.16046511627906976
woman293photo1,0.049484536082474224,0.09072164948453608,0.8144329896907216,,0.04536082474226804
woman293photo2,0.09523809523809523,0.0989010989010989,0.7655677655677655,,0.040293040293040296
woman293photo5,0.16587155963302752,0.1584097859327217,0.544954128440367,0.009051987767584098,0.1217125382262997
woman293photo6,0.18090452261306533,0.3768844221105528,0.35678391959798994,0.02512562814070352,0.06030150753768844
woman293photo7,0.08734939759036145,0.30120481927710846,0.5451807228915663,0.0030120481927710845,0.06325301204819277
woman293photo8,0.058823529411764705,0.11058823529411765,0.788235294117647,,0.042352941176470586
woman295photo1,0.08839779005524862,0.8066298342541437,0.06077348066298342,,0.04419889502762431
woman295photo3,0.044096728307254626,0.14822190611664296,0.8017069701280227,0.0002844950213371266,0.005689900426742532
woman295photo4,,,,,
woman296photo0,0.014213197969543147,0.0338409475465313,0.9307952622673434,0.012182741116751269,0.008967851099830795
woman296photo2,0.08036622583926754,0.5717192268565615,0.3021363173957274,0.001017293997965412,0.044760935910478125
woman296photo4,0.17904024101570906,0.11017860985582097,0.6703249408220358,0.00021519259737465033,0.04024101570905961
woman296photo5,0.017393705135284373,0.11098840419657648,0.849530646051905,0.010767531750414136,0.01131971286581999
woman297photo0,0.11371237458193979,0.19732441471571907,0.6376811594202898,0.022296544035674472,0.028985507246376812
woman297photo2,0.23231890270038577,0.2053150450064295,0.40034290612944706,0.07672524646378054,0.08529789969995713
woman297photo4,0.03216374269005848,0.11988304093567251,0.7076023391812866,0.06432748538011696,0.07602339181286549
woman297photo5,0.37320299022426684,0.3237492811960897,0.2576193214491087,0.0017251293847038527,0.04370327774583094
woman298photo0,0.08489884393063583,0.4485187861271676,0.4622471098265896,0.0009031791907514451,0.0034320809248554913
woman298photo2,0.15730337078651685,0.10112359550561797,0.651685393258427,,0.0898876404494382
woman298photo4,0.125,0.3153409090909091,0.48011363636363635,,0.07954545454545454
woman298photo5,0.06318681318681318,0.4340659340659341,0.43956043956043955,0.013736263736263736,0.04945054945054945
woman300photo0,0.055382485289027346,0.05192107995846314,0.8715818622360678,0.0006922810661128419,0.020422291450328832
woman300photo2,0.040371561271882815,0.24901750625223293,0.5430510896748839,0.15112540192926044,0.016434440871739908
woman300photo3,0.1267123287671233,0.547945205479452,0.2465753424657534,0.0273972602739726,0.05136986301369863
woman300photo4,0.19604743083003953,0.3494071146245059,0.42845849802371544,0.0023715415019762848,0.023715415019762844
woman301photo0,0.20447180816591057,0.1858392741412832,0.4975696694750486,0.037265068049254696,0.07485418016850291
woman301photo3,,,,,
woman302photo0,0.02468487394957983,0.2536764705882353,0.7161239495798319,0.0034138655462184874,0.0021008403361344537
woman302photo1,0.15399239543726237,0.4117327539380771,0.4147202607278653,,0.01955458989679522
woman302photo4,0.19845360824742267,0.5438144329896907,0.23582474226804123,,0.02190721649484536
woman304photo1,0.23622047244094488,0.2283464566929134,0.4251968503937008,0.031496062992125984,0.07874015748031496
woman306photo0,0.30353005315524056,0.3486438598882377,0.3414201989914134,0.001771841352051247,0.004634046613057108
woman306photo1,0.2773207990599295,0.18566392479435959,0.27614571092831963,0.199764982373678,0.06110458284371328
woman307photo1,0.12254901960784313,0.23838053740014525,0.6274509803921569,,0.011619462599854757
woman307photo2,0.07570422535211267,0.125,0.25880281690140844,0.49471830985915494,0.045774647887323945
woman307photo3,0.1808526116688491,0.14942528735632185,0.5896988214753383,0.0330277899025171,0.046995489596973666
woman308photo0,0.23940149625935161,0.36159600997506236,0.24937655860349128,,0.14962593516209477
woman308photo1,0.15705765407554673,0.14910536779324055,0.4194831013916501,0.0874751491053678,0.18687872763419483
woman308photo3,0.26246719160104987,0.17979002624671916,0.4658792650918635,,0.09186351706036745
woman309photo1,0.1664516129032258,0.4064516129032258,0.38064516129032255,0.003870967741935484,0.04258064516129032
woman309photo2,0.30785891089108913,0.06126237623762376,0.5479579207920792,0.04362623762376237,0.039294554455445545
woman309photo4,0.1655786350148368,0.2456973293768546,0.5008902077151335,0.0017804154302670622,0.08605341246290801
woman310photo4,0.15804597701149425,0.19827586206896552,0.5833333333333334,,0.0603448275862069
woman310photo5,0.22732362821948487,0.03919372900335946,0.010078387458006719,0.6047032474804032,0.1187010078387458
woman311photo0,0.03656998738965952,0.1021437578814628,0.8411097099621689,,0.0201765447667087
woman312photo1,0.42126171937072937,0.38550770697600506,0.03082790402034006,,0.16240266963292546
woman312photo2,0.3390388413429888,0.38199473337722184,0.12162606978275181,0.009381171823568136,0.14795918367346939
woman312photo4,,,,,
woman314photo0,0.3793006993006993,0.08671328671328671,0.3916083916083916,0.00909090909090909,0.1332867132867133
woman314photo1,0.024976525821596245,0.03868544600938967,0.923943661971831,,0.012394366197183098
woman314photo3,0.07227908919991644,0.16941717150616253,0.7480676833089618,0.0006266973052015876,0.009609358679757677
woman314photo4,0.09777777777777778,0.06222222222222222,0.7688888888888888,,0.07111111111111111
woman315photo2,,,,,
woman316photo2,0.021037868162692847,0.10434782608695652,0.7963534361851332,0.059186535764375874,0.019074333800841514
woman316photo4,,,,,
woman318photo0,0.24228028503562946,0.12351543942992874,0.33729216152019004,0.24465558194774348,0.052256532066508314
woman318photo4,0.036458333333333336,0.033854166666666664,0.9088541666666666,,0.020833333333333332
woman320photo1,0.0498220640569395,0.10249110320284698,0.708185053380783,0.10960854092526691,0.0298932384341637
woman320photo2,0.1824212271973466,0.5058043117744611,0.16086235489220563,0.09950248756218906,0.05140961857379768
woman322photo0,,,,,
woman323photo0,0.19642857142857142,0.3010204081632653,0.3877551020408163,,0.11479591836734694
woman323photo3,0.3052555795536357,0.06407487401007919,0.375089992800576,0.028077753779697623,0.22750179985601152
woman324photo3,0.17357001972386588,0.31952662721893493,0.4437869822485207,0.0039447731755424065,0.05917159763313609
woman328photo2,0.07547169811320754,0.34591194968553457,0.2830188679245283,0.2389937106918239,0.05660377358490566
woman328photo7,0.0104052573932092,0.06955093099671412,0.8510405257393209,0.055312157721796276,0.013691128148959474
woman329photo3,0.16753926701570682,0.19546247818499127,0.6108202443280978,,0.02617801047120419
woman329photo5,0.19450997212095217,0.09543212524126099,0.5908213596397169,,0.1192365429980699
woman330photo0,0.04838709677419355,0.2701612903225806,0.625,0.016129032258064516,0.04032258064516129
woman330photo1,0.08928571428571429,0.075,0.8071428571428572,,0.02857142857142857
woman330photo2,0.2163355408388521,0.36644591611479027,0.24724061810154527,0.09050772626931568,0.07947019867549669
woman330photo3,0.03325942350332594,0.36437546193643755,0.5846267553584626,,0.017738359201773836
woman331photo3,0.18755401901469318,0.44165946413137425,0.32238547968885045,0.016421780466724288,0.03197925669835782
woman332photo1,0.18669527896995708,0.4978540772532189,0.26394849785407726,,0.05150214592274678
woman332photo3,0.053340665383557875,0.2694528457519934,0.6703326917789387,,0.006873797085510036
woman332photo4,0.22727272727272727,0.3181818181818182,0.375,,0.07954545454545454
woman333photo0,0.16506717850287908,0.3742802303262956,0.32629558541266795,0.003838771593090211,0.13051823416506717
woman333photo1,0.10632183908045977,0.3649425287356322,0.04597701149425287,0.4425287356321839,0.040229885057471264
woman333photo4,0.14691943127962084,0.2960691385558963,0.5439085586841371,,0.013102871480345692
woman334photo1,0.0642570281124498,0.13654618473895583,0.7590361445783133,,0.040160642570281124
woman337photo0,0.26666666666666666,0.6,0.06666666666666667,,0.06666666666666667
woman337photo1,0.3499308437067773,0.3817427385892116,0.21853388658367912,,0.04979253112033195
woman338photo2,0.13517915309446255,0.22312703583061888,0.2687296416938111,0.3355048859934853,0.03745928338762215
woman338photo3,0.3765699931491208,0.17903630965973966,0.3537337291619091,0.04293217629595798,0.047727791733272434
woman339photo1,0.08333333333333333,0.1323529411764706,0.7254901960784313,,0.058823529411764705
woman340photo5,0.08382449246889326,0.48068107400130977,0.2632612966601179,0.1558611656843484,0.016371971185330715
woman346photo0,0.10044893378226712,0.3277216610549944,0.3260381593714927,0.020202020202020204,0.2255892255892256
woman346photo1,0.1282051282051282,0.358974358974359,0.41025641025641024,,0.10256410256410256
woman346photo2,0.29562982005141386,0.09768637532133675,0.35732647814910024,0.19794344473007713,0.05141388174807198
woman346photo7,,,,,
woman349photo1,0.27976190476190477,0.6130952380952381,0.041666666666666664,,0.06547619047619048
woman349photo2,0.06866197183098592,0.24295774647887325,0.6619718309859155,0.0017605633802816902,0.02464788732394366
woman349photo3,0.016565656565656565,0.07838383838383839,0.8953535353535353,,0.009696969696969697
woman349photo4,0.04355251921434671,0.21776259607173357,0.7213208084258469,0.004269854824935952,0.01309422146313692
woman351photo1,0.28901734104046245,0.3468208092485549,0.14450867052023122,,0.21965317919075145
woman353photo0,0.11467576791808874,0.48641638225255973,0.38593856655290104,0.006416382252559727,0.006552901023890785
woman353photo1,0.27044025157232704,0.48427672955974843,0.11949685534591195,,0.12578616352201258
woman353photo2,0.2898395721925134,0.22459893048128343,0.42245989304812837,,0.06310160427807486
woman353photo3,0.1695906432748538,0.3216374269005848,0.46588693957115007,,0.042884990253411304
woman354photo1,0.15789473684210525,0.14035087719298245,0.6491228070175439,,0.05263157894736842
woman354photo2,0.05433318365514145,0.33273462056578357,0.5931746744499327,,0.019757521329142345
woman354photo3,0.15601023017902813,0.309462915601023,0.4961636828644501,,0.03836317135549872
woman354photo5,0.1282051282051282,0.1794871794871795,0.6410256410256411,,0.05128205128205128
woman355photo0,0.04822638501394978,0.11917098445595854,0.8182542845755281,0.0007971303308090873,0.013551215623754484
woman356photo1,0.125,0.2682748538011696,0.49902534113060426,0.08893762183235868,0.018762183235867445
woman356photo2,0.032502708559046585,0.4312026002166847,0.5124593716143012,,0.023835319609967497
woman356photo4,0.08871745419479267,0.09868209578913532,0.7907425265188043,,0.02185792349726776
woman356photo6,,,,,
woman357photo1,0.06376811594202898,0.2536231884057971,0.6594202898550725,0.004347826086956522,0.01884057971014493
woman357photo2,0.1824641182322012,0.3656387665198238,0.44251811851641326,0.001136848088674151,0.008242148642887593
woman357photo4,0.034482758620689655,0.28735632183908044,0.6436781609195402,,0.034482758620689655
woman357photo5,0.3333333333333333,0.4215686274509804,0.1568627450980392,,0.08823529411764706
woman359photo3,0.105,0.16714285714285715,0.6021428571428571,0.08142857142857143,0.04428571428571428
woman359photo5,0.02437106918238994,0.34355345911949686,0.6084905660377359,0.00550314465408805,0.018081761006289308
woman359photo7,0.06604450825556353,0.12060301507537688,0.7753050969131371,0.004307250538406317,0.03374012921751615
woman363photo0,0.23432552248258393,0.4230525649145028,0.3177116318344944,0.00907747519527127,0.015832805573147563
woman364photo1,0.0446927374301676,0.3547486033519553,0.4022346368715084,0.13966480446927373,0.05865921787709497
woman364photo2,0.34070638601498393,0.15090973956475204,0.023189439885836605,0.441312879058152,0.04388155547627542
woman364photo3,0.1897023086269745,0.29328675577156743,0.5006075334143378,0.0004556500607533414,0.01594775212636695
woman364photo4,0.15976331360946747,0.4124260355029586,0.40236686390532544,,0.02544378698224852
woman367photo1,0.23791348600508905,0.2595419847328244,0.26463104325699743,0.09033078880407125,0.1475826972010178
woman368photo0,0.09246575342465753,0.18590998043052837,0.6007827788649707,0.09637964774951076,0.02446183953033268
woman368photo1,0.10553191489361702,0.25872340425531914,0.5987234042553191,0.003829787234042553,0.033191489361702124
woman368photo2,0.04550827423167849,0.11702127659574468,0.7984633569739953,,0.03900709219858156
woman368photo3,0.09588586595885866,0.21035169210351692,0.6851360318513603,0.00016589250165892502,0.008460517584605176
woman368photo4,0.03682572614107884,0.32745504840940526,0.627939142461964,0.0025933609958506223,0.005186721991701245
woman368photo5,0.10204081632653061,0.15419501133786848,0.7256235827664399,,0.018140589569160998
woman369photo0,,,,,
woman369photo1,0.08333333333333333,0.29375,0.5541666666666667,0.022916666666666665,0.04583333333333333
woman369photo2,0.4520547945205479,0.3744292237442922,0.045662100456621,,0.1278538812785388
woman369photo3,0.29839704069050554,0.2281134401972873,0.016029593094944512,0.40443896424167697,0.0530209617755857
woman370photo1,0.11497938616582684,0.24324324324324326,0.6046724690792488,0.02015574896930829,0.01694915254237288
woman370photo5,0.281214848143982,0.19797525309336333,0.32845894263217096,0.13385826771653545,0.05849268841394826
woman370photo8,0.1423076923076923,0.11923076923076924,0.6846153846153846,,0.05384615384615385
woman371photo1,0.11385482267152801,0.30013258203513427,0.012926748425588332,0.5609877361617501,0.012098110705999338
woman372photo0,,,,,
woman372photo1,0.42722117202268434,0.5066162570888468,,,0.0661625708884688
woman374photo0,0.18106753170156295,0.2500737245650251,0.5408434090238867,,0.028015334709525212
woman374photo2,0.18829846324754676,0.31049805591557117,0.37715237918903904,0.10072208850212924,0.023329013145713756
woman374photo4,0.30709368452559116,0.12481293026040108,0.07812032325651003,0.22178988326848248,0.26818317868901526
woman374photo6,0.09254498714652956,0.2827763496143959,0.5295629820051414,0.043701799485861184,0.05141388174807198
woman375photo1,0.12850812407680945,0.4239290989660266,0.2274741506646972,0.17429837518463812,0.04579025110782865
woman375photo2,0.3399715504978663,0.1511379800853485,0.023115220483641535,0.439900426742532,0.04587482219061166
woman375photo3,0.18837279902853674,0.294474802671524,0.5003035822707954,0.0004553734061930783,0.01639344262295082
woman375photo4,0.15568862275449102,0.42035928143712575,0.4023952095808383,,0.02155688622754491
woman376photo1,0.11601276515862587,0.3506664163694387,0.507790501220199,0.01464238783555472,0.010887929416181715
woman376photo3,0.06464646464646465,0.22356902356902356,0.6843995510662177,,0.027384960718294053
woman377photo0,0.23671497584541062,0.20893719806763286,0.48188405797101447,0.03985507246376811,0.03260869565217391
woman377photo4,0.25678798382437895,0.16724436741767765,0.2772963604852686,0.09041016753321779,0.20826112073945696
woman378photo0,0.45171849427168576,0.28041462084015273,0.20294599018003273,,0.06492089470812876
woman378photo2,0.2170074349442379,0.24442379182156135,0.25325278810408924,0.11524163568773234,0.17007434944237917
woman378photo4,0.455019556714472,0.1121251629726206,0.3898305084745763,,0.04302477183833116
woman378photo5,0.16666666666666666,0.15789473684210525,0.5701754385964912,,0.10526315789473684
woman380photo0,0.0625,0.34375,0.17708333333333334,0.2708333333333333,0.14583333333333334
woman380photo6,0.2491638795986622,0.10535117056856187,0.5117056856187291,0.005016722408026756,0.12876254180602006
woman382photo0,0.05436337625178827,0.05436337625178827,0.8125894134477826,0.05150214592274678,0.027181688125894134
woman382photo1,0.01891025641025641,0.159775641025641,0.7431089743589744,0.07115384615384615,0.007051282051282051
woman382photo2,0.10973837209302326,0.8379360465116279,0.015261627906976744,,0.037063953488372096
woman382photo4,0.12790294627383014,0.33830155979202775,0.4977469670710572,0.016291161178509532,0.01975736568457539
woman382photo5,0.2531531531531532,0.24324324324324326,0.3333333333333333,0.11171171171171171,0.05855855855855856
woman383photo1,0.03444564047362755,0.22927879440258342,0.7301758162899175,,0.006099748833871547
woman383photo3,0.20218579234972678,0.23770491803278687,0.5218579234972678,,0.03825136612021858
woman383photo5,0.06780776826859776,0.21132323897300856,0.7063857801184991,0.0006583278472679394,0.013824884792626729
woman385photo2,0.29858657243816256,0.1978798586572438,0.2137809187279152,0.03180212014134275,0.2579505300353357
woman385photo3,0.23311842551747539,0.20800814387512725,0.41194435018663045,0.013573125212080081,0.1333559552086868
woman385photo4,0.3994377715307948,0.24150268336314848,0.22949143879376438,0.007922310247891643,0.12164579606440072
woman385photo5,0.3310580204778157,0.24795221843003412,0.24607508532423208,0.011092150170648464,0.16382252559726962
woman386photo1,0.0446927374301676,0.3575418994413408,0.4022346368715084,0.13687150837988826,0.05865921787709497
woman386photo2,0.16809815950920245,0.14846625766871166,0.03374233128834356,0.594478527607362,0.05521472392638037
woman386photo3,0.18832448824867323,0.2938589840788476,0.5009855951478392,0.0004548900682335102,0.016376042456406368
woman386photo4,0.15693215339233038,0.41474926253687316,0.40353982300884955,,0.024778761061946902
woman387photo1,0.09706959706959707,0.43223443223443225,0.4478021978021978,,0.022893772893772892
woman389photo1,0.5502232142857143,0.28683035714285715,,,0.16294642857142858
woman390photo2,,,,,
woman391photo0,0.0975609756097561,0.24390243902439024,0.6097560975609756,,0.04878048780487805
woman391photo1,0.11145510835913312,0.7213622291021672,,0.09597523219814241,0.07120743034055728
